"Voornaam","Jaar","Aantal"
"Alixe","2010",17
"Alixe","2011",25
"Alixe","2012",28
"Alixe","2013",29
"Alixe","2014",29
"Alixe","2015",27
"Alixe","2016",37
"Alixe","2017",46
"Alixe","2018",47
"Alixe","2019",52
"Alixe","2000",6
"Alixe","2001",7
"Aliya","2002",5
"Aliya","2003",14
"Aliya","2004",17
"Aliya","2005",13
"Aliya","2006",17
"Aliya","2007",16
"Aliya","2008",14
"Aliya","2009",19
"Aliya","2010",16
"Aliya","2011",34
"Aliya","2012",29
"Aliya","2013",39
"Aliya","2014",43
"Aliya","2015",33
"Aliya","2016",46
"Aliya","2017",52
"Aliya","2018",59
"Aliya","2019",51
"Aliyah","2003",5
"Aliyah","2004",12
"Aliyah","2005",5
"Aliyah","2006",6
"Aliyah","2007",7
"Aliyah","2008",8
"Aliyah","2009",9
"Aliyah","2010",13
"Aliyah","2011",23
"Aliyah","2012",16
"Aliyah","2013",21
"Aliyah","2014",27
"Aliyah","2015",26
"Aliyah","2016",29
"Aliyah","2017",30
"Aliyah","2018",36
"Aliyah","2019",40
"Aliyah","2001",6
"Aliza","2005",5
"Aliza","2010",5
"Aliza","2013",5
"Aliza","2014",5
"Aliza","2017",6
"Alize","2013",5
"Alizé","2002",5
"Alizé","2005",7
"Alizé","2007",5
"Alizé","2008",6
"Alizé","2011",5
"Alizé","2012",5
"Alizé","2013",5
"Alizé","2014",8
"Alizé","2015",9
"Alizé","2016",9
"Alizé","1995",7
"Alizé","1996",7
"Alizé","1997",5
"Alizéa","2016",5
"Alizée","2002",63
"Alizée","2003",47
"Alizée","2004",29
"Alizée","2005",19
"Alizée","2006",27
"Alizée","2007",19
"Alizée","2008",47
"Alizée","2009",34
"Alizée","2010",23
"Alizée","2011",42
"Alizée","2012",40
"Alizée","2013",34
"Alizée","2014",51
"Alizée","2015",55
"Alizée","2016",45
"Alizée","2017",47
"Alizée","2018",57
"Alizée","2019",53
"Alizée","1995",24
"Alizée","1996",29
"Alizée","1997",27
"Alizée","1998",27
"Alizée","1999",30
"Alizée","2000",33
"Alizée","2001",108
"Aliénor","2002",8
"Aliénor","2003",6
"Aliénor","2004",7
"Aliénor","2005",8
"Aliénor","2006",8
"Aliénor","2007",10
"Aliénor","2008",13
"Aliénor","2009",10
"Aliénor","2010",7
"Aliénor","2011",9
"Aliénor","2012",14
"Aliénor","2013",11
"Aliénor","2014",8
"Aliénor","2015",17
"Aliénor","2016",8
"Aliénor","2017",10
"Aliénor","2018",15
"Aliénor","2019",11
"Aliénor","1997",5
"Allegra","2012",5
"Allegra","2013",5
"Allison","2003",8
"Allison","2010",7
"Allison","2013",8
"Allison","2015",5
"Allison","2017",5
"Allison","2018",9
"Allison","2019",6
"Allison","1995",48
"Allison","1996",29
"Allison","1997",11
"Allison","1998",14
"Allison","1999",10
"Allison","2000",10
"Allison","2001",5
"Allisson","1995",6
"Alliyah","2015",5
"Allyson","1995",5
"Allyson","1996",8
"Allyson","1997",7
"Allyson","1998",6
"Allyssa","2012",5
"Alma","2004",6
"Alma","2005",6
"Alma","2006",5
"Alma","2007",10
"Alma","2008",7
"Alma","2009",9
"Alma","2010",6
"Alma","2011",18
"Alma","2012",17
"Alma","2013",22
"Alma","2014",15
"Alma","2015",14
"Alma","2016",12
"Alma","2017",26
"Alma","2018",19
"Alma","2019",39
"Almedina","2010",5
"Almedina","2013",5
"Almila","2017",5
"Almila","2018",8
"Almila","2019",7
"Almina","2007",6
"Almina","2011",5
"Almina","2012",7
"Almina","2013",5
"Almina","2016",6
"Almina","2018",5
"Almira","2007",5
"Almira","2010",7
"Almira","2011",7
"Almira","2012",5
"Almira","2013",8
"Almira","2014",5
"Almira","2015",9
"Almira","2016",10
"Almira","2017",15
"Almira","2018",6
"Almira","2019",8
"Alya","2003",6
"Alya","2004",7
"Alya","2005",7
"Alya","2006",9
"Alya","2007",16
"Alya","2008",13
"Alya","2009",16
"Alya","2010",23
"Alya","2011",20
"Alya","2012",18
"Alya","2013",24
"Alya","2014",25
"Alya","2015",39
"Alya","2016",40
"Alya","2017",55
"Alya","2018",71
"Alya","2019",80
"Alyah","2017",6
"Alyah","2018",7
"Alyah","2019",5
"Alyana","2012",10
"Alyana","2013",5
"Alyana","2015",7
"Alyana","2016",6
"Alyana","2017",5
"Alyana","2018",10
"Alycia","2002",16
"Alycia","2003",13
"Alycia","2004",11
"Alycia","2005",15
"Alycia","2006",13
"Alycia","2007",15
"Alycia","2008",24
"Alycia","2009",16
"Alycia","2010",18
"Alycia","2011",17
"Alycia","2012",10
"Alycia","2013",21
"Alycia","2014",11
"Alycia","2015",5
"Alycia","2016",6
"Alycia","2018",7
"Alycia","2019",5
"Alycia","1995",7
"Alycia","1996",21
"Alycia","1997",6
"Alycia","1999",8
"Alycia","2000",15
"Alycia","2001",9
"Alyna","2013",5
"Alyna","2017",5
"Alys","2006",5
"Alys","2011",5
"Alys","2012",7
"Alys","2015",6
"Alysa","2010",5
"Alysa","2011",5
"Alysha","2003",5
"Alysha","2007",5
"Alysia","2005",5
"Alysia","2006",5
"Alysia","2007",9
"Alysia","2010",6
"Alysia","2011",7
"Alysia","2012",5
"Alysia","2014",7
"Alysia","2015",7
"Alysia","2018",6
"Alyson","2002",8
"Alyson","2003",6
"Alyson","2004",5
"Alyson","2005",10
"Alyson","2006",8
"Alyson","2007",6
"Alyson","2008",8
"Alyson","2009",8
"Alyson","2010",5
"Alyson","2011",5
"Alyson","2012",5
"Alyson","2013",5
"Alyson","1995",21
"Alyson","1996",36
"Alyson","1997",25
"Alyson","1998",17
"Alyson","1999",12
"Alyson","2000",16
"Alyson","2001",13
"Alyssa","2002",70
"Alyssa","2003",93
"Alyssa","2004",101
"Alyssa","2005",105
"Alyssa","2006",102
"Alyssa","2007",120
"Alyssa","2008",100
"Alyssa","2009",112
"Alyssa","2010",101
"Alyssa","2011",126
"Alyssa","2012",111
"Alyssa","2013",60
"Alyssa","2014",73
"Alyssa","2015",59
"Alyssa","2016",64
"Alyssa","2017",55
"Alyssa","2018",44
"Alyssa","2019",39
"Alyssa","1995",21
"Alyssa","1996",37
"Alyssa","1997",22
"Alyssa","1998",34
"Alyssa","1999",38
"Alyssa","2000",45
"Alyssa","2001",69
"Alyssia","2002",26
"Alyssia","2003",20
"Alyssia","2004",27
"Alyssia","2005",33
"Alyssia","2006",22
"Alyssia","2007",27
"Alyssia","2008",34
"Alyssia","2009",28
"Alyssia","2010",29
"Alyssia","2011",20
"Alyssia","2012",21
"Alyssia","2013",26
"Alyssia","2014",15
"Alyssia","2015",18
"Alyssia","2016",16
"Alyssia","2017",14
"Alyssia","2018",12
"Alyssia","2019",7
"Alyssia","1995",6
"Alyssia","1996",6
"Alyssia","1997",9
"Alyssia","1998",9
"Alyssia","1999",14
"Alyssia","2000",17
"Alyssia","2001",23
"Alysson","2002",9
"Alysson","2003",13
"Alysson","2004",10
"Alysson","2005",11
"Alysson","2006",5
"Alysson","2009",5
"Alysson","1995",33
"Alysson","1996",27
"Alysson","1997",32
"Alysson","1998",20
"Alysson","1999",10
"Alysson","2000",8
"Alysée","2006",5
"Alyzée","2003",5
"Alyzée","2009",5
"Alyzée","2016",5
"Alyzée","2018",5
"Aléna","2019",5
"Amal","2002",25
"Amal","2003",33
"Amal","2004",31
"Amal","2005",36
"Amal","2006",23
"Amal","2007",21
"Amal","2008",22
"Amal","2009",20
"Amal","2010",31
"Amal","2011",25
"Amal","2012",20
"Amal","2013",24
"Amal","2014",23
"Amal","2015",19
"Amal","2016",20
"Amal","2017",21
"Amal","2018",24
"Amal","2019",21
"Amal","1995",20
"Amal","1996",22
"Amal","1997",28
"Amal","1998",22
"Amal","1999",39
"Amal","2000",28
"Amal","2001",38
"Amalia","2002",10
"Amalia","2003",6
"Amalia","2004",42
"Amalia","2005",40
"Amalia","2006",34
"Amalia","2007",35
"Amalia","2008",38
"Amalia","2009",34
"Amalia","2010",35
"Amalia","2011",46
"Amalia","2012",39
"Amalia","2013",54
"Amalia","2014",61
"Amalia","2015",56
"Amalia","2016",61
"Amalia","2017",58
"Amalia","2018",61
"Amalia","2019",75
"Amalia","1995",5
"Amalia","1999",8
"Amalia","2000",8
"Amaliya","2018",5
"Amalya","2006",5
"Amalya","2007",5
"Amalya","2008",5
"Amalya","2009",7
"Amalya","2010",7
"Amalya","2011",6
"Amalya","2012",12
"Amalya","2013",15
"Amalya","2014",10
"Amalya","2015",13
"Amalya","2016",13
"Amalya","2017",14
"Amalya","2018",18
"Amalya","2019",21
"Amana","2008",6
"Amana","2009",6
"Amana","2010",5
"Amana","2015",5
"Amana","2017",5
"Amanda","2002",15
"Amanda","2003",12
"Amanda","2004",7
"Amanda","2005",8
"Amanda","2006",12
"Amanda","2007",9
"Amanda","2008",9
"Amanda","2010",8
"Amanda","2011",11
"Amanda","2012",9
"Amanda","2013",11
"Amanda","2014",8
"Amanda","2015",15
"Amanda","2016",8
"Amanda","2017",11
"Amanda","2018",10
"Amanda","2019",11
"Amanda","1995",22
"Amanda","1996",26
"Amanda","1997",25
"Amanda","1998",26
"Amanda","1999",20
"Amanda","2000",18
"Amanda","2001",9
"Amandine","2002",174
"Amandine","2003",136
"Amandine","2004",124
"Amandine","2005",140
"Amandine","2006",95
"Amandine","2007",81
"Amandine","2008",85
"Amandine","2009",81
"Amandine","2010",59
"Amandine","2011",71
"Amandine","2012",74
"Amandine","2013",60
"Amandine","2014",57
"Amandine","2015",39
"Amandine","2016",22
"Amandine","2017",26
"Amandine","2018",26
"Amandine","2019",24
"Amandine","1995",221
"Amandine","1996",214
"Amandine","1997",206
"Amandine","1998",207
"Amandine","1999",171
"Amandine","2000",178
"Amandine","2001",167
"Amani","2002",7
"Amani","2004",12
"Amani","2005",15
"Amani","2006",20
"Amani","2007",19
"Amani","2008",14
"Amani","2009",24
"Amani","2010",20
"Amani","2011",19
"Amani","2012",12
"Amani","2013",24
"Amani","2014",17
"Amani","2015",20
"Amani","2016",30
"Amani","2017",27
"Amani","2018",24
"Amani","2019",40
"Amani","2001",10
"Amara","2009",6
"Amara","2013",5
"Amara","2017",8
"Amara","2018",11
"Amara","2019",9
"Amaris","2007",5
"Amaryllis","2002",11
"Amaryllis","2003",6
"Amaryllis","2004",6
"Amaryllis","2007",6
"Amaryllis","2008",11
"Amaryllis","2009",6
"Amaryllis","2010",11
"Amaryllis","2011",12
"Amaryllis","2012",9
"Amaryllis","2013",9
"Amaryllis","2014",18
"Amaryllis","2015",13
"Amaryllis","2016",10
"Amaryllis","2017",9
"Amaryllis","2018",9
"Amaryllis","2019",7
"Amaryllis","2000",9
"Amaryllis","2001",12
"Amaya","2009",6
"Amaya","2011",5
"Amaya","2012",5
"Amaya","2013",11
"Amaya","2014",7
"Amaya","2015",9
"Amaya","2016",8
"Amaya","2017",7
"Amaya","2018",15
"Amaya","2019",16
"Amber","2002",459
"Amber","2003",381
"Amber","2004",340
"Amber","2005",306
"Amber","2006",323
"Amber","2007",319
"Amber","2008",296
"Amber","2009",236
"Amber","2010",245
"Amber","2011",214
"Amber","2012",233
"Amber","2013",178
"Amber","2014",169
"Amber","2015",141
"Amber","2016",161
"Amber","2017",102
"Amber","2018",124
"Amber","2019",88
"Amber","1995",170
"Amber","1996",174
"Amber","1997",279
"Amber","1998",491
"Amber","1999",534
"Amber","2000",541
"Amber","2001",509
"Ambra","2017",5
"Ambre","2002",75
"Ambre","2003",75
"Ambre","2004",65
"Ambre","2005",69
"Ambre","2006",70
"Ambre","2007",66
"Ambre","2008",80
"Ambre","2009",76
"Ambre","2010",72
"Ambre","2011",68
"Ambre","2012",60
"Ambre","2013",75
"Ambre","2014",62
"Ambre","2015",67
"Ambre","2016",68
"Ambre","2017",76
"Ambre","2018",86
"Ambre","2019",79
"Ambre","1995",18
"Ambre","1996",16
"Ambre","1997",23
"Ambre","1998",35
"Ambre","1999",38
"Ambre","2000",50
"Ambre","2001",57
"Amel","2002",16
"Amel","2003",13
"Amel","2004",18
"Amel","2005",29
"Amel","2006",39
"Amel","2007",36
"Amel","2008",23
"Amel","2009",29
"Amel","2010",25
"Amel","2011",27
"Amel","2012",35
"Amel","2013",18
"Amel","2014",18
"Amel","2015",22
"Amel","2016",27
"Amel","2017",27
"Amel","2018",17
"Amel","2019",12
"Amel","1995",7
"Amel","1996",10
"Amel","1997",5
"Amel","1998",9
"Amel","1999",14
"Amel","2000",16
"Amel","2001",11
"Amela","2009",5
"Amela","2011",6
"Amela","2013",6
"Amela","2015",5
"Amelia","2002",14
"Amelia","2003",13
"Amelia","2004",10
"Amelia","2005",18
"Amelia","2006",31
"Amelia","2007",27
"Amelia","2008",33
"Amelia","2009",47
"Amelia","2010",56
"Amelia","2011",60
"Amelia","2012",79
"Amelia","2013",80
"Amelia","2014",67
"Amelia","2015",84
"Amelia","2016",114
"Amelia","2017",99
"Amelia","2018",112
"Amelia","2019",118
"Amelia","1995",7
"Amelia","1996",8
"Amelia","1997",6
"Amelia","1999",8
"Amelia","2000",10
"Amelia","2001",7
"Amelie","2002",31
"Amelie","2003",33
"Amelie","2004",65
"Amelie","2005",76
"Amelie","2006",84
"Amelie","2007",62
"Amelie","2008",85
"Amelie","2009",69
"Amelie","2010",70
"Amelie","2011",48
"Amelie","2012",62
"Amelie","2013",79
"Amelie","2014",69
"Amelie","2015",73
"Amelie","2016",77
"Amelie","2017",69
"Amelie","2018",133
"Amelie","2019",108
"Amelie","1995",15
"Amelie","1996",20
"Amelie","1997",21
"Amelie","1998",24
"Amelie","1999",28
"Amelie","2000",21
"Amelie","2001",25
"Amelien","1998",5
"Ameline","2002",10
"Ameline","2003",11
"Ameline","2004",10
"Ameline","2005",9
"Ameline","2007",8
"Ameline","2008",11
"Ameline","2009",8
"Ameline","2010",6
"Ameline","2011",5
"Ameline","2012",5
"Ameline","2016",6
"Ameline","1995",8
"Ameline","1996",7
"Ameline","1997",10
"Ameline","1998",15
"Ameline","1999",10
"Ameline","2000",16
"Ameline","2001",17
"Amelle","2007",7
"Amelle","2008",5
"Amely","2004",5
"Amely","2018",6
"Amely","2019",6
"Amelya","2009",5
"Amelya","2013",6
"Amelya","2017",8
"Amelya","2018",7
"Amelya","2019",7
"Amilia","2011",7
"Amilia","2013",8
"Amilia","2014",7
"Amilia","2015",5
"Amilia","2017",11
"Amilia","2018",11
"Amilia","2019",8
"Amina","2002",55
"Amina","2003",77
"Amina","2004",49
"Amina","2005",66
"Amina","2006",66
"Amina","2007",102
"Amina","2008",102
"Amina","2009",92
"Amina","2010",100
"Amina","2011",102
"Amina","2012",108
"Amina","2013",124
"Amina","2014",124
"Amina","2015",126
"Amina","2016",125
"Amina","2017",106
"Amina","2018",126
"Amina","2019",107
"Amina","1995",44
"Amina","1996",28
"Amina","1997",44
"Amina","1998",31
"Amina","1999",46
"Amina","2000",56
"Amina","2001",49
"Aminah","2015",5
"Aminah","2018",5
"Aminah","2019",5
"Aminata","2002",5
"Aminata","2005",8
"Aminata","2006",6
"Aminata","2007",7
"Aminata","2008",14
"Aminata","2009",9
"Aminata","2010",12
"Aminata","2011",10
"Aminata","2012",12
"Aminata","2013",15
"Aminata","2014",13
"Aminata","2015",15
"Aminata","2016",21
"Aminata","2017",16
"Aminata","2018",18
"Aminata","2019",18
"Amine","2008",7
"Amine","2012",5
"Amine","2013",6
"Amine","2014",6
"Amine","2015",5
"Amine","2016",9
"Amine","2017",14
"Amine","2018",9
"Amine","2019",8
"Amira","2002",26
"Amira","2003",30
"Amira","2004",32
"Amira","2005",38
"Amira","2006",36
"Amira","2007",41
"Amira","2008",60
"Amira","2009",60
"Amira","2010",84
"Amira","2011",80
"Amira","2012",91
"Amira","2013",93
"Amira","2014",116
"Amira","2015",121
"Amira","2016",152
"Amira","2017",165
"Amira","2018",161
"Amira","2019",171
"Amira","1995",19
"Amira","1996",11
"Amira","1997",8
"Amira","1998",15
"Amira","1999",17
"Amira","2000",12
"Amira","2001",19
"Amirah","2015",7
"Amke","2002",5
"Amke","2003",7
"Amke","2004",6
"Amke","2005",6
"Amke","2006",6
"Amke","2007",8
"Amke","2008",9
"Amke","2012",5
"Amke","1997",7
"Amke","1999",6
"Amna","2005",8
"Amna","2006",6
"Amna","2013",5
"Amna","2014",7
"Amra","2019",7
"Amy","2002",86
"Amy","2003",72
"Amy","2004",57
"Amy","2005",71
"Amy","2006",73
"Amy","2007",103
"Amy","2008",100
"Amy","2009",112
"Amy","2010",90
"Amy","2011",85
"Amy","2012",103
"Amy","2013",91
"Amy","2014",96
"Amy","2015",71
"Amy","2016",90
"Amy","2017",64
"Amy","2018",57
"Amy","2019",67
"Amy","1995",31
"Amy","1996",44
"Amy","1997",47
"Amy","1998",44
"Amy","1999",62
"Amy","2000",60
"Amy","2001",77
"Amyra","2019",5
"Amélia","2002",16
"Amélia","2003",13
"Amélia","2004",19
"Amélia","2005",37
"Amélia","2006",41
"Amélia","2007",38
"Amélia","2008",29
"Amélia","2009",28
"Amélia","2010",47
"Amélia","2011",50
"Amélia","2012",54
"Amélia","2013",41
"Amélia","2014",52
"Amélia","2015",56
"Amélia","2016",45
"Amélia","2017",80
"Amélia","2018",79
"Amélia","2019",72
"Amélia","1996",9
"Amélia","1997",11
"Amélia","1998",13
"Amélia","1999",9
"Amélia","2000",14
"Amélia","2001",13
"Amélie","2002",170
"Amélie","2003",196
"Amélie","2004",247
"Amélie","2005",264
"Amélie","2006",248
"Amélie","2007",244
"Amélie","2008",243
"Amélie","2009",202
"Amélie","2010",204
"Amélie","2011",206
"Amélie","2012",201
"Amélie","2013",210
"Amélie","2014",203
"Amélie","2015",220
"Amélie","2016",202
"Amélie","2017",265
"Amélie","2018",298
"Amélie","2019",259
"Amélie","1995",139
"Amélie","1996",124
"Amélie","1997",154
"Amélie","1998",140
"Amélie","1999",153
"Amélie","2000",149
"Amélie","2001",147
"Améline","2002",6
"Améline","2004",8
"Améline","2006",5
"Améline","2007",6
"Améline","2008",5
"Améline","2010",9
"Améline","2011",10
"Améline","2012",7
"Améline","2013",11
"Améline","2015",12
"Améline","2016",13
"Améline","2017",9
"Améline","2018",8
"Améline","2019",8
"Améline","1996",5
"Améline","1999",7
"Amélya","2008",5
"Amélya","2009",5
"Amélya","2012",9
"Amélya","2013",5
"Amélya","2014",6
"Amélya","2016",7
"Amélya","2017",8
"Amélya","2018",10
"Amélya","2019",9
"An","2002",6
"An","2003",6
"An","1995",21
"An","1996",13
"An","1997",17
"An","1998",12
"An","1999",7
"An","2000",10
"An","2001",8
"An-Katrien","1995",6
"An-Sofie","2002",16
"An-Sofie","2003",17
"An-Sofie","2004",12
"An-Sofie","2005",11
"An-Sofie","2006",8
"An-Sofie","2007",5
"An-Sofie","2008",8
"An-Sofie","2010",7
"An-Sofie","1995",29
"An-Sofie","1996",23
"An-Sofie","1997",25
"An-Sofie","1998",23
"An-Sofie","1999",16
"An-Sofie","2000",14
"An-Sofie","2001",7
"Ana","2002",11
"Ana","2003",20
"Ana","2004",28
"Ana","2005",19
"Ana","2006",27
"Ana","2007",25
"Ana","2008",24
"Ana","2009",46
"Ana","2010",38
"Ana","2011",36
"Ana","2012",33
"Ana","2013",28
"Ana","2014",49
"Ana","2015",60
"Ana","2016",57
"Ana","2017",37
"Ana","2018",52
"Ana","2019",35
"Ana","1995",14
"Ana","1996",14
"Ana","1997",11
"Ana","1998",13
"Ana","1999",14
"Ana","2000",17
"Ana","2001",17
"Ana-Maria","2012",5
"Ana-Maria","2014",5
"Anabel","2011",5
"Anabel","2013",5
"Anabel","1995",6
"Anabelle","2007",7
"Anabelle","2010",6
"Anabelle","2012",6
"Anabelle","2015",5
"Anabelle","2016",7
"Anabelle","2019",5
"Anabelle","1997",7
"Anabelle","2001",5
"Anabia","2019",7
"Anaelle","2008",6
"Anaelle","2012",8
"Anaelle","2014",5
"Anaelle","2017",5
"Anaelle","2018",7
"Anahita","2011",5
"Anais","2002",6
"Anais","2005",7
"Anais","2006",8
"Anais","2007",9
"Anais","2008",9
"Anais","2010",8
"Anais","2011",8
"Anais","2012",5
"Anais","2013",6
"Anais","2014",5
"Anais","2015",12
"Anais","2016",14
"Anais","2017",16
"Anais","2018",20
"Anais","2019",16
"Anais","2001",5
"Anastacia","2002",5
"Anastacia","2008",5
"Anastacia","2009",5
"Anastacia","2001",5
"Anastasia","2002",29
"Anastasia","2003",23
"Anastasia","2004",25
"Anastasia","2005",28
"Anastasia","2006",30
"Anastasia","2007",22
"Anastasia","2008",25
"Anastasia","2009",20
"Anastasia","2010",19
"Anastasia","2011",34
"Anastasia","2012",26
"Anastasia","2013",30
"Anastasia","2014",33
"Anastasia","2015",33
"Anastasia","2016",34
"Anastasia","2017",51
"Anastasia","2018",62
"Anastasia","2019",73
"Anastasia","1995",10
"Anastasia","1996",9
"Anastasia","1997",12
"Anastasia","1998",16
"Anastasia","1999",22
"Anastasia","2000",17
"Anastasia","2001",35
"Anastazja","2019",6
"Anaya","2010",7
"Anaya","2011",9
"Anaya","2012",10
"Anaya","2013",14
"Anaya","2014",11
"Anaya","2015",19
"Anaya","2016",16
"Anaya","2017",7
"Anaya","2018",13
"Anaya","2019",20
"Anaé","2006",8
"Anaé","2007",5
"Anaé","2008",12
"Anaé","2009",16
"Anaé","2010",18
"Anaé","2011",24
"Anaé","2012",13
"Anaé","2013",20
"Anaé","2014",12
"Anaé","2015",11
"Anaé","2016",18
"Anaé","2017",17
"Anaé","2018",17
"Anaé","2019",20
"Anaë","2010",5
"Anaë","2011",9
"Anaë","2012",8
"Anaë","2017",5
"Anaël","2002",6
"Anaël","2004",5
"Anaël","2005",6
"Anaël","2006",7
"Anaël","2007",5
"Anaël","2008",9
"Anaël","2009",5
"Anaël","2011",5
"Anaël","2013",7
"Anaël","2014",6
"Anaël","2015",5
"Anaël","1997",6
"Anaël","1998",5
"Anaëlle","2002",39
"Anaëlle","2003",38
"Anaëlle","2004",48
"Anaëlle","2005",59
"Anaëlle","2006",55
"Anaëlle","2007",42
"Anaëlle","2008",51
"Anaëlle","2009",39
"Anaëlle","2010",56
"Anaëlle","2011",55
"Anaëlle","2012",48
"Anaëlle","2013",50
"Anaëlle","2014",54
"Anaëlle","2015",40
"Anaëlle","2016",42
"Anaëlle","2017",40
"Anaëlle","2018",33
"Anaëlle","2019",32
"Anaëlle","1995",19
"Anaëlle","1996",36
"Anaëlle","1997",26
"Anaëlle","1998",28
"Anaëlle","1999",18
"Anaëlle","2000",49
"Anaëlle","2001",40
"Anaïs","2002",226
"Anaïs","2003",224
"Anaïs","2004",221
"Anaïs","2005",265
"Anaïs","2006",236
"Anaïs","2007",240
"Anaïs","2008",267
"Anaïs","2009",237
"Anaïs","2010",236
"Anaïs","2011",215
"Anaïs","2012",178
"Anaïs","2013",178
"Anaïs","2014",180
"Anaïs","2015",171
"Anaïs","2016",160
"Anaïs","2017",133
"Anaïs","2018",130
"Anaïs","2019",120
"Anaïs","1995",305
"Anaïs","1996",253
"Anaïs","1997",282
"Anaïs","1998",255
"Anaïs","1999",228
"Anaïs","2000",229
"Anaïs","2001",245
"Andra","2012",6
"Andrea","2002",18
"Andrea","2003",9
"Andrea","2004",11
"Andrea","2005",10
"Andrea","2006",11
"Andrea","2007",10
"Andrea","2008",12
"Andrea","2009",13
"Andrea","2010",10
"Andrea","2011",11
"Andrea","2012",12
"Andrea","2013",13
"Andrea","2014",16
"Andrea","2015",10
"Andrea","2016",9
"Andrea","2017",5
"Andrea","2018",14
"Andrea","2019",7
"Andrea","1995",29
"Andrea","1996",26
"Andrea","1997",23
"Andrea","1998",24
"Andrea","1999",19
"Andrea","2000",28
"Andrea","2001",20
"Andreea","2008",7
"Andreea","2010",5
"Andreea","2011",8
"Andreea","2013",14
"Andreea","2014",9
"Andreea","2015",9
"Andreea","2017",10
"Andreea","2018",10
"Andreia","2008",5
"Andrra","2016",5
"Andréa","2002",6
"Andréa","2003",5
"Andréa","2004",13
"Andréa","2005",10
"Andréa","2006",9
"Andréa","2007",5
"Andréa","2008",14
"Andréa","2009",10
"Andréa","2010",5
"Andréa","2011",12
"Andréa","2012",11
"Andréa","2013",10
"Andréa","2014",6
"Andréa","2015",10
"Andréa","2016",10
"Andréa","2017",6
"Andréa","2018",8
"Andréa","2019",12
"Andréa","1995",18
"Andréa","1996",9
"Andréa","1997",5
"Andréa","1998",16
"Andréa","1999",8
"Andréa","2000",14
"Andréa","2001",11
"Anemone","2016",6
"Anemone","2017",6
"Anesa","2006",5
"Anfal","2018",8
"Ange","2009",6
"Ange","2012",6
"Ange","2014",5
"Ange","2015",8
"Angel","2002",21
"Angel","2003",18
"Angel","2004",15
"Angel","2005",15
"Angel","2006",9
"Angel","2007",24
"Angel","2008",18
"Angel","2009",18
"Angel","2010",18
"Angel","2011",17
