"Voornaam","Jaar","Aantal"
"Alessio","2016",122
"Alessio","2017",115
"Alessio","2018",114
"Alessio","2019",94
"Alessio","1995",49
"Alessio","1996",58
"Alessio","1997",41
"Alessio","1998",55
"Alessio","1999",73
"Alessio","2000",86
"Alessio","2001",101
"Alex","2002",96
"Alex","2003",96
"Alex","2004",122
"Alex","2005",111
"Alex","2006",89
"Alex","2007",104
"Alex","2008",115
"Alex","2009",110
"Alex","2010",127
"Alex","2011",146
"Alex","2012",145
"Alex","2013",165
"Alex","2014",157
"Alex","2015",122
"Alex","2016",131
"Alex","2017",148
"Alex","2018",113
"Alex","2019",109
"Alex","1995",66
"Alex","1996",74
"Alex","1997",89
"Alex","1998",70
"Alex","1999",84
"Alex","2000",89
"Alex","2001",88
"Alexander","2002",162
"Alexander","2003",181
"Alexander","2004",197
"Alexander","2005",224
"Alexander","2006",234
"Alexander","2007",242
"Alexander","2008",258
"Alexander","2009",247
"Alexander","2010",280
"Alexander","2011",282
"Alexander","2012",275
"Alexander","2013",290
"Alexander","2014",259
"Alexander","2015",255
"Alexander","2016",269
"Alexander","2017",218
"Alexander","2018",186
"Alexander","2019",195
"Alexander","1995",202
"Alexander","1996",167
"Alexander","1997",184
"Alexander","1998",167
"Alexander","1999",165
"Alexander","2000",157
"Alexander","2001",152
"Alexandre","2002",357
"Alexandre","2003",384
"Alexandre","2004",336
"Alexandre","2005",301
"Alexandre","2006",327
"Alexandre","2007",268
"Alexandre","2008",281
"Alexandre","2009",280
"Alexandre","2010",256
"Alexandre","2011",239
"Alexandre","2012",219
"Alexandre","2013",220
"Alexandre","2014",205
"Alexandre","2015",177
"Alexandre","2016",168
"Alexandre","2017",145
"Alexandre","2018",157
"Alexandre","2019",115
"Alexandre","1995",424
"Alexandre","1996",446
"Alexandre","1997",426
"Alexandre","1998",388
"Alexandre","1999",401
"Alexandre","2000",387
"Alexandre","2001",401
"Alexandro","2002",8
"Alexandro","2003",7
"Alexandro","2004",8
"Alexandro","2005",5
"Alexandro","2007",9
"Alexandro","2008",8
"Alexandro","2010",10
"Alexandro","2011",6
"Alexandro","2012",10
"Alexandro","2013",5
"Alexandro","2014",8
"Alexandro","2015",5
"Alexandro","2016",5
"Alexandro","2018",6
"Alexandro","2019",8
"Alexandro","1997",5
"Alexandro","1998",5
"Alexandro","2001",8
"Alexandros","2002",7
"Alexandros","2005",10
"Alexandros","2006",6
"Alexandros","2010",5
"Alexandros","2011",9
"Alexandros","2013",5
"Alexandros","2014",5
"Alexandros","2018",7
"Alexandros","1996",8
"Alexandros","1997",7
"Alexandros","2000",7
"Alexandru","2005",6
"Alexandru","2008",8
"Alexandru","2009",8
"Alexandru","2010",12
"Alexandru","2011",11
"Alexandru","2012",14
"Alexandru","2013",22
"Alexandru","2014",17
"Alexandru","2015",16
"Alexandru","2016",28
"Alexandru","2017",26
"Alexandru","2018",23
"Alexandru","2019",31
"Alexi","2002",5
"Alexi","2003",12
"Alexi","2004",13
"Alexi","2005",23
"Alexi","2006",17
"Alexi","2007",10
"Alexi","2008",10
"Alexi","2009",18
"Alexi","2010",13
"Alexi","2011",12
"Alexi","2012",11
"Alexi","2013",11
"Alexi","2014",8
"Alexi","2015",12
"Alexi","2016",10
"Alexi","2017",12
"Alexi","2018",8
"Alexi","1995",5
"Alexi","1996",6
"Alexi","2000",6
"Alexi","2001",13
"Alexian","2006",5
"Alexian","2009",5
"Alexio","2016",5
"Alexio","2019",5
"Alexios","2019",6
"Alexis","2002",148
"Alexis","2003",158
"Alexis","2004",138
"Alexis","2005",164
"Alexis","2006",155
"Alexis","2007",120
"Alexis","2008",144
"Alexis","2009",140
"Alexis","2010",160
"Alexis","2011",159
"Alexis","2012",148
"Alexis","2013",170
"Alexis","2014",144
"Alexis","2015",143
"Alexis","2016",148
"Alexis","2017",123
"Alexis","2018",117
"Alexis","2019",110
"Alexis","1995",128
"Alexis","1996",141
"Alexis","1997",127
"Alexis","1998",126
"Alexis","1999",158
"Alexis","2000",137
"Alexis","2001",173
"Alexy","2002",20
"Alexy","2003",11
"Alexy","2004",19
"Alexy","2005",22
"Alexy","2006",25
"Alexy","2007",21
"Alexy","2008",20
"Alexy","2009",19
"Alexy","2010",22
"Alexy","2011",24
"Alexy","2012",20
"Alexy","2013",15
"Alexy","2014",14
"Alexy","2015",12
"Alexy","2016",9
"Alexy","2017",12
"Alexy","2018",13
"Alexy","2019",16
"Alexy","1995",6
"Alexy","1996",7
"Alexy","1998",9
"Alexy","1999",6
"Alexy","2000",6
"Alexy","2001",10
"Alexys","2011",6
"Alfred","2005",6
"Alfred","2007",6
"Alfred","2010",5
"Alfred","2014",6
"Alfred","2015",10
"Alfred","2018",11
"Alfred","2019",12
"Ali","2002",68
"Ali","2003",79
"Ali","2004",77
"Ali","2005",84
"Ali","2006",101
"Ali","2007",101
"Ali","2008",114
"Ali","2009",116
"Ali","2010",120
"Ali","2011",118
"Ali","2012",123
"Ali","2013",111
"Ali","2014",129
"Ali","2015",116
"Ali","2016",154
"Ali","2017",165
"Ali","2018",121
"Ali","2019",141
"Ali","1995",46
"Ali","1996",50
"Ali","1997",48
"Ali","1998",49
"Ali","1999",43
"Ali","2000",51
"Ali","2001",57
"Alican","2016",6
"Alihan","2017",6
"Alihan","2018",6
"Alihan","2019",6
"Alihan","1996",5
"Alim","2012",6
"Alim","2013",6
"Alim","2015",6
"Alim","2016",5
"Alim","2018",5
"Alim","2019",5
"Aliou","2014",5
"Aliou","2016",5
"Aliou","2018",8
"Alistair","2009",8
"Alistair","2010",7
"Alistair","2011",5
"Alistair","2012",10
"Alistair","2014",5
"Alistair","2015",13
"Alistair","2017",11
"Alistair","2019",5
"Alister","2009",5
"Alix","2002",6
"Alix","2003",6
"Alix","2004",9
"Alix","2005",7
"Alix","2006",8
"Alix","2007",11
"Alix","2008",7
"Alix","2010",12
"Alix","2011",9
"Alix","2012",6
"Alix","2013",7
"Alix","2014",5
"Alix","2015",8
"Alix","2016",13
"Alix","2018",7
"Alix","2019",9
"Alix","1995",8
"Alix","1998",7
"Alix","2000",5
"Alix","2001",8
"Aliyar","2017",7
"Allan","2002",29
"Allan","2003",19
"Allan","2004",23
"Allan","2005",21
"Allan","2006",11
"Allan","2007",16
"Allan","2008",9
"Allan","2009",8
"Allan","2010",6
"Allan","2011",9
"Allan","2012",7
"Allan","2015",5
"Allan","1995",27
"Allan","1996",40
"Allan","1997",40
"Allan","1998",82
"Allan","1999",74
"Allan","2000",52
"Allan","2001",45
"Almir","2005",6
"Almir","2007",6
"Almir","2010",5
"Almir","2011",5
"Almir","2013",6
"Almir","2014",7
"Almir","2015",10
"Almir","2016",8
"Almir","2017",7
"Alois","2019",6
"Alonso","2014",6
"Alonzo","2009",6
"Alonzo","2011",7
"Alonzo","2012",5
"Alonzo","2016",9
"Alonzo","2017",5
"Alonzo","2018",5
"Aloys","2008",6
"Aloys","2009",11
"Aloys","2010",7
"Aloys","2011",11
"Aloys","2012",8
"Aloys","2014",8
"Aloys","2015",10
"Aloys","2016",7
"Aloys","2018",9
"Aloys","2019",6
"Aloïs","2002",7
"Aloïs","2003",13
"Aloïs","2004",14
"Aloïs","2005",16
"Aloïs","2006",19
"Aloïs","2007",17
"Aloïs","2008",13
"Aloïs","2009",21
"Aloïs","2010",9
"Aloïs","2011",23
"Aloïs","2012",24
"Aloïs","2013",23
"Aloïs","2014",20
"Aloïs","2015",22
"Aloïs","2016",26
"Aloïs","2017",18
"Aloïs","2018",22
"Aloïs","2019",28
"Aloïs","1995",5
"Aloïs","1996",8
"Aloïs","1997",11
"Aloïs","1998",13
"Aloïs","1999",13
"Aloïs","2001",14
"Alp","2018",5
"Alp","2019",5
"Alparslan","2007",5
"Alparslan","2012",5
"Alparslan","2016",10
"Alparslan","2017",9
"Alparslan","2018",14
"Alparslan","2019",22
"Alpay","2002",7
"Alpay","2003",5
"Alpay","2004",5
"Alpay","1997",8
"Alpay","1998",6
"Alper","2002",7
"Alper","2003",10
"Alper","2004",6
"Alper","2008",7
"Alper","2009",8
"Alper","2010",5
"Alper","2011",6
"Alper","2012",9
"Alper","2015",6
"Alper","2017",6
"Alper","2018",8
"Alper","2019",9
"Alper","1997",6
"Alper","1998",5
"Alper","1999",6
"Alperen","2002",6
"Alperen","2003",6
"Alperen","2005",9
"Alperen","2006",7
"Alperen","2007",6
"Alperen","2008",9
"Alperen","2009",8
"Alperen","2010",8
"Alperen","2011",14
"Alperen","2012",10
"Alperen","2013",15
"Alperen","2014",7
"Alperen","2016",8
"Alperen","2017",10
"Alperen","2018",8
"Alperen","2019",5
"Alperen","1997",5
"Alperen","1999",5
"Alpha","2005",6
"Alpha","2007",6
"Alpha","2008",8
"Alpha","2009",5
"Alpha","2010",7
"Alpha","2011",10
"Alpha","2012",12
"Alpha","2013",13
"Alpha","2014",11
"Alpha","2015",17
"Alpha","2016",16
"Alpha","2017",28
"Alpha","2018",10
"Alpha","2019",29
"Alphonse","2012",6
"Alphonse","2017",5
"Alphonse","2018",6
"Alphonse","2019",6
"Altan","2002",6
"Altan","2005",6
"Altan","2007",6
"Altan","2009",9
"Altay","2003",5
"Altin","2005",5
"Altin","2006",6
"Altin","2009",5
"Altin","2010",7
"Alvaro","2004",5
"Alvaro","2006",5
"Alvaro","2008",5
"Alvaro","2010",13
"Alvaro","2015",7
"Alvaro","2016",7
"Alvaro","2017",8
"Alvaro","2018",6
"Alvaro","2019",6
"Alvaro","1999",5
"Alvin","2008",5
"Alvin","2009",6
"Alvin","2010",6
"Alvin","2012",5
"Alvin","2015",5
"Alvin","2016",5
"Alvin","2017",6
"Alvin","2018",5
"Aly","2014",5
"Aly","2017",7
"Aléandro","2009",5
"Aléandro","2011",6
"Aléandro","2012",5
"Aléandro","2013",5
"Aléandro","2014",5
"Aléandro","2015",5
"Amadeo","2003",7
"Amadeo","2005",11
"Amadeo","2006",9
"Amadeo","2007",6
"Amadeo","2009",10
"Amadeo","2010",10
"Amadeo","2011",5
"Amadeo","2012",9
"Amadeo","2013",8
"Amadeo","2014",8
"Amadeo","2015",6
"Amadeo","2017",8
"Amadeo","2018",12
"Amadeo","2019",7
"Amadeo","1995",6
"Amadeo","1998",8
"Amadou","2005",5
"Amadou","2008",8
"Amadou","2009",7
"Amadou","2010",11
"Amadou","2011",14
"Amadou","2012",16
"Amadou","2013",19
"Amadou","2014",16
"Amadou","2015",19
"Amadou","2016",21
"Amadou","2017",27
"Amadou","2018",21
"Amadou","2019",18
"Amadéo","2005",11
"Amadéo","2006",5
"Amadéo","2008",5
"Amadéo","2009",7
"Amadéo","2010",6
"Amadéo","2011",5
"Amadéo","2014",6
"Amadéo","2016",5
"Amadéo","2017",8
"Amadéo","2018",9
"Amadéo","2019",7
"Amani","2008",5
"Amani","2010",8
"Amani","2012",5
"Amani","2015",5
"Amani","2018",7
"Amani","2019",9
"Amar","2006",6
"Amar","2009",12
"Amar","2010",6
"Amar","2011",8
"Amar","2012",7
"Amar","2013",11
"Amar","2014",13
"Amar","2015",8
"Amar","2016",10
"Amar","2017",11
"Amar","2018",19
"Amar","2019",11
"Amaru","2008",5
"Amaury","2002",56
"Amaury","2003",53
"Amaury","2004",56
"Amaury","2005",56
"Amaury","2006",68
"Amaury","2007",51
"Amaury","2008",49
"Amaury","2009",35
"Amaury","2010",53
"Amaury","2011",30
"Amaury","2012",50
"Amaury","2013",42
"Amaury","2014",37
"Amaury","2015",43
"Amaury","2016",26
"Amaury","2017",36
"Amaury","2018",25
"Amaury","2019",19
"Amaury","1995",104
"Amaury","1996",96
"Amaury","1997",78
"Amaury","1998",74
"Amaury","1999",71
"Amaury","2000",66
"Amaury","2001",71
"Amaël","2007",5
"Amaël","2011",8
"Amaël","2019",7
"Ambroise","2013",5
"Ambroise","2019",7
"Ambroise","2000",5
"Amedeo","2004",5
"Amedeo","2010",5
"Amedeo","2016",5
"Amedeo","2019",6
"Amedeo","1995",5
"Amedeo","2001",5
"Amil","2014",5
"Amin","2002",25
"Amin","2003",31
"Amin","2004",40
"Amin","2005",54
"Amin","2006",32
"Amin","2007",38
"Amin","2008",53
"Amin","2009",42
"Amin","2010",41
"Amin","2011",39
"Amin","2012",51
"Amin","2013",52
"Amin","2014",56
"Amin","2015",39
"Amin","2016",37
"Amin","2017",41
"Amin","2018",40
"Amin","2019",39
"Amin","1995",8
"Amin","1996",15
"Amin","1997",8
"Amin","1998",17
"Amin","1999",11
"Amin","2000",18
"Amin","2001",27
"Amine","2002",53
"Amine","2003",85
"Amine","2004",87
"Amine","2005",97
"Amine","2006",140
"Amine","2007",123
"Amine","2008",136
"Amine","2009",118
"Amine","2010",115
"Amine","2011",98
"Amine","2012",91
"Amine","2013",86
"Amine","2014",71
"Amine","2015",71
"Amine","2016",64
"Amine","2017",56
"Amine","2018",50
"Amine","2019",52
"Amine","1995",40
"Amine","1996",23
"Amine","1997",47
"Amine","1998",32
"Amine","1999",46
"Amine","2000",61
"Amine","2001",62
"Amir","2002",17
"Amir","2003",21
"Amir","2004",27
"Amir","2005",35
"Amir","2006",30
"Amir","2007",60
"Amir","2008",47
"Amir","2009",56
"Amir","2010",100
"Amir","2011",93
"Amir","2012",115
"Amir","2013",137
"Amir","2014",169
"Amir","2015",147
"Amir","2016",173
"Amir","2017",203
"Amir","2018",232
"Amir","2019",252
"Amir","1995",6
"Amir","1996",11
"Amir","1997",6
"Amir","1998",13
"Amir","1999",9
"Amir","2000",9
"Amir","2001",17
"Amjad","2007",5
"Amjad","2009",5
"Amjad","2012",7
"Amjad","2013",5
"Amjad","2014",6
"Amjad","2015",8
"Amjad","2016",8
"Amjad","2017",9
"Amjad","2018",10
"Amjad","2019",10
"Ammar","2006",6
"Ammar","2008",7
"Ammar","2011",8
"Ammar","2012",7
"Ammar","2013",8
"Ammar","2014",7
"Ammar","2015",7
"Ammar","2016",6
"Ammar","2017",5
"Ammar","2018",6
"Amon","2005",5
"Amory","2002",5
"Amory","2003",7
"Amory","2004",7
"Amory","2005",17
"Amory","2006",14
"Amory","2007",12
"Amory","2009",8
"Amory","2011",6
"Amory","2014",7
"Amory","2018",8
"Amory","1995",7
"Amory","1996",7
"Amory","1997",6
"Amory","1998",8
"Amory","1999",9
"Amory","2000",10
"Amory","2001",10
"Amos","2006",6
"Amos","2010",6
"Amos","2013",7
"Amos","2014",5
"Amos","2015",5
"Amos","2016",9
"Amos","2017",6
"Amos","2018",21
"Amos","2019",18
"Amr","2012",5
"Amélien","2006",7
"Amélien","2011",5
"Anakin","2002",5
"Anakin","2005",7
"Anakin","2006",10
"Anakin","2007",7
"Anakin","2010",8
"Anakin","2011",5
"Anas","2002",76
"Anas","2003",85
"Anas","2004",92
"Anas","2005",64
"Anas","2006",89
"Anas","2007",109
"Anas","2008",126
"Anas","2009",105
"Anas","2010",119
"Anas","2011",108
"Anas","2012",142
"Anas","2013",115
"Anas","2014",115
"Anas","2015",112
"Anas","2016",102
"Anas","2017",109
"Anas","2018",106
"Anas","2019",111
"Anas","1995",34
"Anas","1996",39
"Anas","1997",44
"Anas","1998",53
"Anas","1999",44
"Anas","2000",49
"Anas","2001",57
"Anass","2002",41
"Anass","2003",28
"Anass","2004",39
"Anass","2005",44
"Anass","2006",42
"Anass","2007",31
"Anass","2008",24
"Anass","2009",29
"Anass","2010",18
"Anass","2011",21
"Anass","2012",17
"Anass","2013",19
"Anass","2014",20
"Anass","2015",19
"Anass","2016",13
"Anass","2017",10
"Anass","2018",6
"Anass","2019",11
"Anass","1995",10
"Anass","1996",16
"Anass","1997",22
"Anass","1998",20
"Anass","1999",33
"Anass","2000",34
"Anass","2001",26
"Anatole","2003",6
"Anatole","2004",6
"Anatole","2006",12
"Anatole","2007",10
"Anatole","2008",9
"Anatole","2009",10
"Anatole","2010",13
"Anatole","2011",15
"Anatole","2012",14
"Anatole","2013",13
"Anatole","2014",14
"Anatole","2015",12
"Anatole","2016",6
"Anatole","2017",9
"Anatole","2018",15
"Anatole","2019",12
"Anatole","1999",10
"Anaël","2008",5
"Anaël","2009",6
"Anaël","2010",5
"Anaël","2011",5
"Anaël","2014",6
"Anaël","2015",8
"Anaël","2016",7
"Anaël","2017",7
"Anaël","2018",6
"Anaël","2019",7
"Anders","2006",5
"Anders","2008",5
"Anders","2015",5
"Andes","2011",5
"Andi","2008",5
"Andi","2010",5
"Andi","2011",6
"Andi","2017",5
"Andi","2018",6
"Andrea","2002",21
"Andrea","2003",27
"Andrea","2004",24
"Andrea","2005",26
"Andrea","2006",30
"Andrea","2007",33
"Andrea","2008",40
"Andrea","2009",35
"Andrea","2010",38
"Andrea","2011",36
"Andrea","2012",46
"Andrea","2013",47
"Andrea","2014",58
"Andrea","2015",54
"Andrea","2016",66
"Andrea","2017",61
"Andrea","2018",61
"Andrea","2019",68
"Andrea","1995",17
"Andrea","1996",23
"Andrea","1997",25
"Andrea","1998",25
"Andrea","1999",22
"Andrea","2000",13
"Andrea","2001",15
"Andreas","2002",63
"Andreas","2003",58
"Andreas","2004",70
"Andreas","2005",77
"Andreas","2006",81
"Andreas","2007",63
"Andreas","2008",72
"Andreas","2009",70
"Andreas","2010",65
"Andreas","2011",67
"Andreas","2012",74
"Andreas","2013",71
"Andreas","2014",85
"Andreas","2015",51
"Andreas","2016",72
"Andreas","2017",70
"Andreas","2018",72
"Andreas","2019",63
"Andreas","1995",66
"Andreas","1996",89
"Andreas","1997",102
"Andreas","1998",78
"Andreas","1999",75
"Andreas","2000",78
"Andreas","2001",73
"Andrei","2005",5
"Andrei","2006",5
"Andrei","2008",7
"Andrei","2009",10
"Andrei","2010",6
"Andrei","2011",10
"Andrei","2012",13
"Andrei","2013",20
"Andrei","2014",23
"Andrei","2015",15
"Andrei","2016",21
"Andrei","2017",32
"Andrei","2018",21
"Andrei","2019",20
"Andres","2002",35
"Andres","2003",37
"Andres","2004",43
"Andres","2005",33
"Andres","2006",33
"Andres","2007",25
"Andres","2008",31
"Andres","2009",34
"Andres","2010",27
"Andres","2011",27
"Andres","2012",27
"Andres","2013",24
"Andres","2014",20
"Andres","2015",19
"Andres","2016",22
"Andres","2017",10
"Andres","2018",11
"Andres","2019",8
"Andres","1995",18
"Andres","1996",20
"Andres","1997",19
"Andres","1998",31
"Andres","1999",26
"Andres","2000",33
"Andres","2001",33
"Andrew","2002",34
"Andrew","2003",39
"Andrew","2004",27
"Andrew","2005",29
"Andrew","2006",30
"Andrew","2007",27
"Andrew","2008",23
"Andrew","2009",22
"Andrew","2010",26
"Andrew","2011",24
"Andrew","2012",22
"Andrew","2013",19
"Andrew","2014",16
"Andrew","2015",22
"Andrew","2016",23
"Andrew","2017",19
"Andrew","2018",23
"Andrew","2019",23
"Andrew","1995",37
"Andrew","1996",27
"Andrew","1997",36
"Andrew","1998",31
"Andrew","1999",40
"Andrew","2000",40
"Andrew","2001",24
"Andries","2002",6
"Andries","2003",6
"Andries","2004",5
"Andries","2005",6
"Andries","2006",8
"Andries","2007",10
"Andries","2009",7
"Andries","2011",5
"Andries","2012",9
"Andries","2018",5
"Andries","1995",11
"Andries","1996",21
"Andries","1997",8
"Andries","1998",22
"Andries","1999",12
"Andries","2000",7
"Andries","2001",9
"Andrès","2002",5
"Andrès","2004",9
"Andrès","2005",7
"Andrès","2007",6
"Andrès","2009",5
"Andrès","2010",6
"Andrès","2011",7
"Andrès","2012",6
"Andrès","2013",5
"André","2002",9
"André","2003",13
"André","2004",5
"André","2005",9
"André","2006",8
"André","2007",11
"André","2008",7
"André","2009",6
"André","2010",5
"André","2011",5
"André","2012",13
"André","2013",11
"André","2014",11
"André","2015",10
"André","2016",8
"André","2017",7
"André","2018",11
"André","2019",7
"André","1995",20
"André","1996",19
"André","1997",20
"André","1998",14
"André","1999",10
"André","2000",12
"André","2001",19
"Andréa","2002",6
"Andréa","2003",6
"Andréa","2005",7
"Andréa","2008",8
"Andréa","2009",5
"Andréa","2013",8
"Andréa","2014",7
"Andréa","2015",6
"Andréa","2016",8
"Andréa","2017",8
"Andréa","2018",11
"Andréa","1996",5
"Andréa","1997",7
"Andréa","1999",6
"Andréa","2000",7
"Andréa","2001",6
"Andréas","2006",5
"Andréas","2007",6
"Andréas","2008",12
"Andréas","2011",5
"Andréas","2012",6
"Andréas","2013",5
"Andréas","2015",5
"Andréas","2017",6
"Andréas","2019",5
"Andréas","1996",5
"Andréas","1997",7
"Andréas","1999",8
"Andréas","2000",7
"Andrés","2008",5
"Andrés","2009",7
"Andrés","2010",5
"Andrés","2011",5
"Andrés","2013",6
"Andrés","2014",7
"Andrés","2015",8
"Andrés","2016",7
"Andrés","2018",6
"Andy","2002",51
"Andy","2003",43
"Andy","2004",28
"Andy","2005",30
"Andy","2006",31
"Andy","2007",18
"Andy","2008",28
"Andy","2009",17
"Andy","2010",18
"Andy","2011",19
"Andy","2012",15
"Andy","2013",16
"Andy","2014",16
"Andy","2015",7
"Andy","2016",16
"Andy","2017",7
"Andy","2018",9
"Andy","2019",9
"Andy","1995",122
"Andy","1996",112
"Andy","1997",94
"Andy","1998",70
"Andy","1999",58
"Andy","2000",62
"Andy","2001",62
"Anes","2009",6
"Anes","2010",5
"Anes","2011",9
"Anes","2012",5
"Anes","2014",6
"Anes","2015",11
"Anes","2016",7
"Anes","2017",5
"Anes","2018",7
"Ange","2018",5
"Angel","2002",22
"Angel","2003",19
"Angel","2004",11
"Angel","2005",16
"Angel","2006",12
"Angel","2007",17
"Angel","2008",11
"Angel","2009",6
"Angel","2010",6
"Angel","2011",11
"Angel","2012",9
"Angel","2013",10
"Angel","2014",11
"Angel","2015",10
"Angel","2016",9
"Angel","2017",10
"Angel","2018",6
"Angel","2019",13
"Angel","1999",6
"Angel","2000",5
"Angel","2001",14
"Angelo","2002",25
"Angelo","2003",48
"Angelo","2004",40
"Angelo","2005",40
"Angelo","2006",30
"Angelo","2007",35
"Angelo","2008",34
"Angelo","2009",31
"Angelo","2010",21
"Angelo","2011",38
"Angelo","2012",36
"Angelo","2013",26
"Angelo","2014",33
"Angelo","2015",32
"Angelo","2016",19
"Angelo","2017",23
"Angelo","2018",22
"Angelo","2019",18
"Angelo","1995",52
"Angelo","1996",54
"Angelo","1997",68
"Angelo","1998",59
"Angelo","1999",45
"Angelo","2000",41
"Angelo","2001",38
"Anil","2004",9
"Anil","2005",9
"Anil","2006",5
"Anil","2007",5
"Anil","2008",6
"Anil","2009",11
"Anil","2010",9
"Anil","2012",14
"Anil","2013",7
"Anil","2014",10
"Anil","2015",10
"Anil","2016",9
"Anil","2017",5
"Anil","2018",7
"Anil","2019",7
"Anil","1997",7
"Anil","1998",7
"Anil","1999",5
"Anir","2009",6
"Anir","2011",6
"Anir","2012",7
"Anir","2013",9
"Anir","2014",8
"Anir","2015",11
"Anir","2016",9
"Anir","2017",12
"Anir","2018",13
"Anir","2019",14
"Anis","2002",15
"Anis","2003",14
"Anis","2004",20
"Anis","2005",13
"Anis","2006",20
"Anis","2007",17
"Anis","2008",25
"Anis","2009",31
"Anis","2010",48
"Anis","2011",30
"Anis","2012",40
"Anis","2013",35
"Anis","2014",25
"Anis","2015",35
"Anis","2016",33
"Anis","2017",27
"Anis","2018",29
"Anis","2019",41
"Anis","1995",7
"Anis","1996",10
"Anis","1997",5
"Anis","1998",17
"Anis","1999",9
"Anis","2000",10
"Anis","2001",14
"Aniss","2007",5
"Aniss","2010",6
"Anouar","2002",19
"Anouar","2003",21
"Anouar","2004",20
"Anouar","2005",25
"Anouar","2006",28
"Anouar","2007",20
"Anouar","2008",21
"Anouar","2009",26
"Anouar","2010",28
"Anouar","2011",18
"Anouar","2012",28
"Anouar","2013",23
"Anouar","2014",25
"Anouar","2015",32
"Anouar","2016",30
"Anouar","2017",25
"Anouar","2018",25
"Anouar","2019",22
"Anouar","1995",14
"Anouar","1996",11
"Anouar","1997",13
"Anouar","1998",18
"Anouar","1999",20
"Anouar","2000",18
"Anouar","2001",25
"Anthime","2019",5
"Anthonin","2006",5
"Anthonin","2001",5
"Anthony","2002",196
"Anthony","2003",163
"Anthony","2004",145
"Anthony","2005",124
"Anthony","2006",116
"Anthony","2007",106
"Anthony","2008",92
"Anthony","2009",79
"Anthony","2010",57
"Anthony","2011",59
"Anthony","2012",58
"Anthony","2013",50
"Anthony","2014",54
"Anthony","2015",41
"Anthony","2016",32
"Anthony","2017",34
"Anthony","2018",28
"Anthony","2019",25
"Anthony","1995",459
"Anthony","1996",443
"Anthony","1997",397
"Anthony","1998",303
"Anthony","1999",294
"Anthony","2000",271
"Anthony","2001",270
"Antoine","2002",334
